Target Name	101287 2001	101287 2002	101287 2004	101287 2005	101287 2007	101287 2008	101287 2011	101287 2013	101287 2014	10233 4004	10233 4005	10233 4006	10233 4007	10233 4008	10233 4009	10233 4010	10233 4011	10233 4014	10233 4015	10233 4016	10233 4017	10233 4018	10233 4019	10233 4020	107466 2003	107466 2005	107466 2006	107466 2007	107466 2008	107466 2009	107466 2010	107466 2011	107466 2012	107466 2013	107466 2015	107466 2016	107466 2017	107466 2021	98016 2006	98016 2007	98016 2009	98016 2010	98016 2014	98016 2016	98016 2018	98016 2019
HLA-DRB4	5	3.906890596	3.584962501	3.459431619	3.169925001	5.129283017	5.491853096	6.321928095	4.523561956	6.14974712	6.714245518	7.794415866	8	7.651051691	8.038918989	7.6794801	6.614709844	7.22881869	7.357552005	8.317412614	8.174925683	6.672425342	6.129283017	6.95419631	6.022367813	5.930737338	4.807354922	4.906890596	3.321928095	5.672425342	5.832890014	4.459431619	4.754887502	4.807354922	5	5.554588852	5.906890596	5.523561956	4.087462841	7.339850003	4.523561956	5.906890596	5.087462841	3.906890596	3.169925001	4
LILRB3	4.247927513	3.169925001	3.321928095	2	1	4.754887502	4.321928095	6.022367813	4.087462841	3.906890596	3.584962501	5.906890596	5.247927513	5.832890014	5.727920455	5.357552005	3.807354922	5.491853096	4.700439718	6.285402219	5.523561956	5.087462841	4.087462841	4.754887502	3.584962501	2	2.584962501	3	2.321928095	2.807354922	3.459431619	2	1	1.584962501	2	2	2.807354922	2.584962501	2.807354922	6.491853096	3.169925001	4.64385619	4.169925001	2.584962501	2.321928095	2.584962501
BMP5	3.60334425	3.335543928	1.581378119	2.395455985	0.781378119	3.940342514	3.70799987	5.17729293	2.512448485	3.819836682	4.069849334	5.907982171	5.085416293	6.00537638	5.956954163	5.723088461	4.303190775	4.89821795	4.719314938	6.198541718	5.327814917	5.466560617	3.587235565	5.133346006	2.627141857	2.033985	0.6	1.633985	1.033985	1.633985	1.6	1.233985	1.528771238	0.833985	1.498370619	1.645763738	2.790256943	0.833985	2.242863824	6.917770801	3.082937047	4.994122963	4.789898095	3.218947501	2.659841604	2.987327588
APOA4	3.299121046	3.159856324	0.833985	1.864385619	0.6	3.891815871	3.455951131	4.997216475	1.7509775	3.691412038	4.046041624	5.795294	4.896580986	5.788119311	5.666623404	5.451869148	3.608057944	4.861556507	4.486033333	6.196072158	5.016768573	5.276033543	3.424241943	4.86747647	2.067970001	2.195455985	0	0.6	0.833985	1.625856603	1.181378119	1	1.245763738	1.381378119	2.142849104	0.9169925	2.576834104	1.633985	2.112448485	6.759087812	3.348798572	5.024132627	4.409927174	2.595455985	2.233985	1.728771238
MAD2L2	5.490192907	4.155451063	3.525050444	3.731854248	2.641219723	5.281644488	5.445312543	6.131529564	4.301132853	4.295111858	5.097014913	6.477699579	5.867273377	6.348577205	6.303249001	6.25593022	4.600061632	5.317672474	5.331461945	6.729959293	5.984583615	5.84182022	4.267007618	5.633921153	4.58524414	3.330344887	2.176834104	2.615363119	1.645763738	2.904320088	3.119028181	2.1509775	2.762756238	1.867970001	2.682937047	2.451713207	2.804473563	2.776929504	3.692449327	7.157110782	3.724227223	5.69169061	4.853598958	3.972435448	3.030330166	3.329941053
ISG20	3.909901287	3.549717194	1.878463485	1.659841604	1.742849104	3.940650947	4.407817813	5.880503459	2.742849104	3.841151015	5.169352205	6.571445505	5.86989731	6.290450002	6.058140658	6.283989866	4.999135767	5.434975878	5.381822455	6.806238201	5.782691549	5.726122972	4.361862564	5.650644505	3.038458563	3.392651471	0.9169925	2.225856603	1.128771238	2.56634062	2.137650062	1.73235562	2.761470984	1.5169925	2.433985	2.225856603	3.733037339	2.53235562	2.742849104	7.179880856	3.670028997	5.395015373	4.878503421	3.271908736	2.841219723	3.301955001
WNT11	3.561626926	3.125939625	1.1169925	1.742849104	1.3509775	3.884222301	3.36634062	4.901941086	1.873264443	3.891815871	3.761400532	5.868260396	4.909901287	5.469220713	5.832785235	5.458663982	3.771635062	4.714499154	4.313659516	6.153739562	5.060559826	5.166334435	3.477334172	4.64613685	2.498370619	1.698370619	1.433985	0.3169925	0.2	1.833985	0.2	0.864385619	0.833985	1.3169925	1.264385619	2.090242222	1.1169925	0.5169925	2.142849104	6.736611421	2.782128546	5.13528371	4.241625196	2.796206412	2.162756238	2.962756238
EIF5AL1	3.403513929	3.202324076	1	1.267970001	1.033985	4.088044066	3.807234723	5.43017629	2.801405453	3.911319172	4.273264443	6.031582345	4.983298361	5.761261778	5.86034964	5.732481022	3.991565512	4.93090553	4.86217092	6.359869682	5.24197015	5.248526902	3.536829182	4.938811203	3.325050444	2.629440985	0.2	0.9169925	0.833985	2.287342308	0.7169925	1.5509775	1.781378119	1.762756238	1.433985	1.845763738	1.625856603	0.864385619	2.990911969	6.837498492	3.216113546	5.016714044	4.387649438	2.078463485	2.112448485	2.717742927
DMBT1	3.382783573	3.093826604	2.098370619	1.328771238	0.9169925	3.493826604	3.482937047	4.898622017	2.776834104	3.396206412	4.024241943	5.720018333	4.932341704	5.478204339	5.605264492	5.370435821	3.79100737	4.719373347	4.703594681	5.886867259	4.781523373	5.096237692	3.160341672	4.784373997	2.728771238	1.839934469	0.3169925	1.3169925	0.4	1.233985	0.9169925	1.267970001	2.098370619	1.033985	1.795455985	1.298370619	2.214828293	1.225856603	2.395455985	6.364497984	2.381378119	4.419836682	4.174635947	2.448813293	1.961470984	2.459841604
COL4A4	3.32221649	3.165150767	1.3169925	1.233985	0.7169925	3.527811604	3.48911291	5.155451063	2.245763738	3.96650755	4.535926086	6.137149916	5.751068996	5.88833505	5.923018692	6.010723206	3.738819877	4.999135767	5.062912666	6.48846101	5.462392073	5.167412777	3.576834104	5.197041644	2.090242222	2.404334809	0.3169925	2.015363119	1.3509775	1.5509775	1.615363119	1.078463485	1.698370619	1.781378119	2.584962501	1.3169925	2.762756238	1.962756238	2.704320088	6.712137901	3.647028954	4.878619426	4.29482674	2.607234723	2.233985	2.751727927
CASP1	4.72242103	4.065054063	3.137650062	2.955451063	2.561470984	5.154794042	5.201051784	6.389894889	4.143412107	4.948889129	6.009720173	7.227376313	7.028059788	7.068803452	7.139977028	7.185025571	6.123000299	6.239778033	6.312826324	7.538671945	7.030657404	6.320470818	5.757333214	6.446028288	4.688209814	4.477561713	3.271114956	3.468859182	2.639934469	4.40376473	3.987842377	3.456438458	4.139260395	2.995455985	4.215926123	3.957927105	4.397491666	3.882937047	3.796018988	7.426484391	4.123263819	5.81132407	5.156451199	3.655951131	3.476848824	3.436043996
JAG2	3.367229801	3.427430252	1.9169925	1.678463485	0.8	4.017422116	3.722612563	4.93175034	2.845763738	4.224727291	4.386959318	5.885116961	5.662924614	6.030991798	5.842988114	5.597860301	4.134153376	5.227846377	4.94329344	5.969723149	5.499734008	5.283746019	3.837068011	5.427684822	5.210080671	3.409441827	2.810819104	2.259841604	1.698370619	2.125871324	2.73235562	1.3509775	2.507249443	1.725871324	2.829440985	2.365944547	2.346433485	1.4	2.787327588	6.568779884	2.815363119	4.888794493	3.814861748	3.029440985	2.007234723	2.984962501
FCER2	3.672443563	3.533106047	1.264385619	1.742849104	1.381378119	4.027562337	3.774823371	5.336332443	2.956271943	3.844408032	5.155190844	6.791502709	5.406275089	5.853920311	6.051546231	6.260167224	4.660163454	5.092376514	4.695754714	6.845916974	5.508828824	5.567986645	3.68244119	5.324797256	2.648813293	2.215363119	0.6	0.7169925	1.498370619	2.059841604	1.942849104	0.7169925	1.7169925	0.2	1.728771238	1.698370619	1.781378119	1.433985	2.059841604	6.921553025	3.487342308	5.084627774	4.691628447	2.668720428	2.604334809	2.867970001
FPR2	3.381941122	3.131820793	1.1169925	0.9169925	0.5169925	4.081322387	3.864829955	5.42845473	2.225856603	3.416113546	3.867076326	5.900400038	5.041802813	5.387798568	5.779872583	5.482951948	3.669422185	4.929941053	4.166459336	6.02399969	4.884961198	5.04274236	3.675631872	4.980120155	2.556926969	1.825856603	0.833985	1.381378119	1.3509775	1.710149357	1.298370619	0.6	0.9169925	1.1169925	0.8	1.3169925	2.607234723	1.5509775	2.1509775	6.51036703	2.951727927	4.987374882	4.195730642	2.142849104	1.845763738	2.793156857
BNIP3L	5.439872105	4.271053011	3.353905591	3.926621751	2.797168387	5.361185293	5.368305307	6.168914405	4.11738408	4.981307666	5.431018303	6.642430531	6.176909884	6.575814657	6.51247069	6.402657508	4.811137976	5.374515569	5.553151475	6.939427144	6.423488891	5.870450614	4.443912175	5.872166095	5.004520397	5.106595494	3.880748875	3.84951505	3.08333312	4.38446113	4.220575579	3.554916236	4.337175776	3.370349808	4.609737284	4.084222301	4.211708285	3.477334172	3.940650947	7.518954222	4.358212223	5.902182134	5.387742792	3.882143267	3.141719791	3.582951768
PRKACB	4.77764341	3.853920311	2.473264443	3.041219723	2.015363119	4.891706555	4.604052895	5.631943221	3.702955137	4.386198275	5.686188503	7.088776011	6.514970157	6.822447585	6.502254016	6.904588225	5.679385568	5.77795616	5.75202716	7.17977276	6.481218576	6.175483488	4.876204859	6.124267725	4.331226307	4.01553005	2.390911969	3.202035681	2.707249443	3.624727291	3.523860591	2.937650062	3.593445252	2.584962501	3.734414616	3.362756238	3.963319241	3.351727927	3.421827377	7.380366144	3.833914548	5.70378709	4.867716813	3.770932898	3.008878824	2.958212223
PRDM1	4.819697928	3.954420379	3.473264443	3.263521386	1.981378119	5.170591458	5.247190585	6.434845349	4.026934395	4.741234443	5.503060707	6.642538488	6.207421779	6.652491889	6.538141455	6.771679057	5.571239355	5.656323909	5.915233639	6.726123029	6.451672195	5.814812525	5.108055222	6.049112525	4.008356959	3.971635062	1.595455985	3.004334809	2.627141857	4.604728133	4.290675028	3.589436063	3.354916236	3.736294355	3.731653456	4.244811636	4.405274091	4.725718655	3.728523168	7.367516073	3.871551634	5.728469491	4.667299514	3.823024991	2.620657562	3.24934812
NKD1	3.465959268	3.093826604	2.128771238	1.298370619	0.7169925	3.950907048	3.943412107	5.136467704	2.765944547	3.855297588	4.630737371	6.081057669	5.38844804	5.796344065	6.03069581	5.846113765	4.165211307	4.878999297	4.904013997	6.369397242	5.527615404	5.429834309	3.875204723	5.421509178	2.907249443	2.407234723	0.5169925	1.7509775	1.298370619	2.324227223	1.581378119	1.2	1.645763738	0.5169925	2.278463485	2.407234723	2.471620341	1.098370619	2.601405453	7.006905796	3.442042944	5.102705428	4.370279356	3.364329887	2.476848824	2.415363119
AURKB	5.503977728	4.179526556	3.408057944	3.569528929	2.821312588	5.264315166	5.157710852	6.042108661	3.705605342	4.081546495	4.736690428	6.366018876	5.720433634	6.187494215	6.157816682	6.174137353	4.436607	5.193149812	5.055884398	6.717165956	5.768326166	5.596255078	3.859841604	5.488714833	3.476848824	2.928771238	0.761470984	1.956926969	1.898370619	2.112448485	1.867970001	1.815363119	2.629440985	2.595455985	3.168705707	2.562756238	2.84934812	2.112448485	3.366266398	7.337961777	3.680918554	5.527496857	5.179287177	3.310149357	3.316922047	3.568705707
GNG12	3.594730506	3.400444336	2.098370619	1.5509775	1.7169925	3.758212223	3.687342308	5.309913978	2.84934812	4.21161949	4.68298963	6.147809429	5.842195483	5.985140268	5.901626074	5.886907594	4.382691549	5.087013382	5.02754733	6.267239595	5.655172327	5.185052607	3.96000998	5.344503561	3.753036497	3.549717194	2.181378119	2.259841604	1.498370619	2.362756238	2.524227223	2.298370619	2.1509775	1.962756238	2.633985	2.312448485	3.069205775	1.464385619	3.041219723	6.614427256	3.685629499	5.057894904	4.241734512	2.898370619	2.821312588	3.156834946
TGFBR2	4.900900958	4.220587109	3.62489697	3.824500897	2.762756238	5.273674009	5.466660898	6.18759485	4.321928095	5.129314203	6.532914129	7.804128362	7.428770498	7.75628426	7.595888461	7.722497745	6.383851938	6.635049157	6.705570641	7.902566319	7.485776742	6.66752586	6.067304724	6.845521958	4.98954811	5.275796335	3.686212996	4.171051565	3.190256943	4.619697928	4.610914505	3.867076326	4.778546507	3.89670648	4.587949843	4.045693285	4.703251386	3.799929547	4.1535955	7.856363164	4.595469402	6.202961634	5.875496788	4.105605342	3.713733739	4.053739466
SMO	3.135235495	3.165944547	1.433985	2.033985	1.381378119	3.829440985	3.685698207	5.067591115	2.601405453	3.84951505	4.221006497	5.892618801	5.057214654	5.781121212	5.620751125	5.557564932	4.193495354	4.686330074	4.84203676	6.000112644	5.217687195	5.126175732	3.107249443	4.874382575	2.407234723	2.645763738	1.1169925	1.528771238	1.395455985	1.581378119	2.233985	1.898370619	1.233985	1.464385619	1.793156857	1.381378119	2.090242222	1.659841604	2.098370619	6.46304357	2.595455985	4.871862567	4.377976834	2.912448485	2.195455985	2.433985
SFXN1	5.248133668	4.012104358	3.661554006	3.158212223	2.590256943	5.193716063	5.112559895	5.953320683	3.836020681	4.611460463	5.728326393	7.156065555	6.617258869	6.878757765	6.742995497	7.006720408	5.476936096	5.866708057	6.216395185	7.408914697	6.519948888	6.218097927	5.217051956	6.157994939	4.732728732	4.149120423	2.633985	2.935543928	2.44934812	3.688044066	3.077738005	2.927415531	4.00308301	2.504320088	3.995944766	3.493826604	3.58824621	3.265791072	3.61369898	7.556442903	4.02499237	5.666818127	5.111723006	3.63815013	3.244408032	3.623024991
UQCR11	5.21541069	4.354266942	3.389436063	2.721466063	2.521466063	5.046927239	5.130099657	6.035853986	3.267956085	4.359544969	5.307249443	6.597647236	6.125962835	6.482438332	6.519869425	6.481490484	4.89482674	5.385447429	5.617831103	6.844560242	6.201231275	6.004264356	4.667552252	5.658226944	4.399621114	3.76909801	1.691886324	2.780248806	1.328771238	3.143599531	2.924227223	2.396741239	3.594326672	2.501955001	3.019836682	2.930344887	3.101955001	2.627141857	3.026853174	7.19907991	3.774419537	5.437114403	4.673932887	3.565805793	3.590256943	3.050059684
DUSP4	3.506032491	3.356926969	2.190256943	2.429440985	1.698370619	3.938640214	3.919540684	5.330739694	3.230726239	4.183558033	4.969528929	6.354365395	5.731393237	6.331709444	6.372483371	6.494317501	4.792450425	5.119224845	5.699029967	6.841326156	6.120357846	5.772633794	4.067899548	5.816395185	3.454622524	2.467970001	1.415363119	1.878463485	1.528771238	3.374823371	2.804473563	2.015363119	2.059841604	1.615363119	2.1509775	3.461126858	3.107249443	3.068859182	2.404473563	7.070537908	3.8797287	5.303190775	4.674919605	2.971635062	2.957845591	2.807234723
TNFRSF25	4.031930914	3.691815871	2.310149357	1.9169925	1.064385619	4.027287092	4.426478859	5.683632135	3.296221132	4.473292619	5.795677597	7.301338392	6.43600941	6.881583434	6.724299007	6.959603136	5.796365782	5.90733439	6.251161076	7.373015698	6.524378253	6.142142063	5.125800871	6.318171677	3.842042944	4.013213632	2.078463485	2.56634062	2.854642562	3.299944268	2.879748738	3.230844955	3.634803729	1.867970001	3.565150767	3.48333312	3.560341672	2.473264443	2.962756238	7.284172986	4.170814182	5.496423919	4.832573774	3.52976139	3.048813293	3.054642562
CD48	5.118723474	4.465319142	3.832320861	3.934248777	2.53235562	5.403199182	5.713014097	6.475274364	3.868720428	5.14939478	7.106509424	8.142256377	7.352271862	7.743408049	7.631193862	7.902327045	6.879547563	6.608432425	6.949254238	8.168093503	7.749602065	7.072585382	6.258911123	7.033514562	4.743845674	5.405108004	3.704228065	3.870028997	3.247337387	4.690564073	4.32221649	3.746263806	5.124009938	3.316922047	5.089627698	3.873919469	5.014011083	4.448846749	4.445693285	8.486358312	5.232058985	6.791912676	6.033771961	5.00131343	4.593949531	4.324742011
TICAM2	4.02223121	3.525939625	2.142849104	2.087342308	1.381378119	4.437831713	4.084510696	5.453682928	3.300765148	4.042042944	4.703907288	6.340680606	5.768329923	6.1799089	6.2390609	6.084358957	4.442932125	4.983514771	5.114154218	6.551933703	5.59269455	5.4805421	4.40761688	5.310349232	3.013184191	2.987327588	2.078463485	2.362756238	1.528771238	2.882937047	3.090242222	2.1509775	2.596206412	2.184962501	2.956271943	2.415363119	2.7509775	2.585851682	2.710149357	6.878959705	2.93235562	5.253099432	4.677942546	3.227141857	2.5169925	2.841219723
LTF	3.56634062	3.324227223	2.290242222	2.195455985	1.1169925	4.17763449	4.277848961	5.412942239	2.871620341	3.717555503	4.390900894	6.408669617	5.470005681	6.15540098	6.25479295	5.847948131	4.286118687	4.98259292	4.936411433	6.44855817	5.473666964	5.415597838	3.723525059	5.295379691	2.782783573	1.833985	0.833985	1.5509775	0.9169925	1.795455985	1.942849104	1.698370619	2.215363119	1.381378119	2.13235562	1.3169925	2.079748738	1.581378119	2.924227223	6.972692904	3.37041811	5.476254775	4.698634664	2.679748738	2.3509775	2.776834104
TMEM140	3.570912811	3.447337387	2.359856324	2.215363119	0.833985	4.407985149	4.19100737	5.569759006	2.634735427	4.099121046	5.070082582	6.422675515	5.709164278	6.141248793	5.944304026	6.266888078	4.82756773	5.25620448	5.387506967	6.785157854	5.928252171	5.368268623	4.351039132	5.555429387	3.730999913	3.220657562	1.962756238	2.361470984	1.395455985	3.475204723	3.290757011	2.498370619	1.981378119	2.161470984	2.645763738	2.771635062	4.001953698	2.946433485	2.434735427	6.68429453	3.268720428	4.879983457	3.985129431	2.679748738	2.524227223	2.768705707
PFKM	3.553036497	3.065791072	1.233985	2.162756238	1.5509775	4.053821682	3.944134357	5.118791278	2.834735427	3.799929547	3.96191532	6.045741834	4.841839263	5.85848143	5.715139192	5.750125104	3.99855227	4.858610739	4.798314887	6.312187346	5.279229921	5.378185028	3.805620062	4.923253049	3.029440985	2.559856324	0.8	0.5169925	0.7169925	1.995455985	1.5509775	0.633985	1.912448485	1.433985	1.698370619	1.528771238	2.73235562	1.781378119	2.3169925	6.903958162	3.008878824	5.205053905	4.307249443	2.863029912	2.215363119	2.863425985
CASP12	3.294715785	3.196741239	1.3509775	1.845763738	1.4	3.860163454	3.630726239	5.299722396	2.629440985	3.699822803	4.070656938	5.81758527	5.084975956	5.778059573	5.861401003	5.715257908	4.099171005	4.825132764	4.429200853	6.253026637	4.874301627	5.473252535	3.590911969	5.189421814	2.457542476	1.498370619	0	1.381378119	0.7169925	2.181378119	1.181378119	0.833985	1.7509775	1.498370619	1.615363119	0.864385619	2.576834104	1.3169925	2.7169925	6.958277981	3.208057944	5.050441841	4.207749511	2.824241943	2.504320088	2.904320088
MFGE8	4.125369953	4.149848188	3.048813293	3.073919469	1.498370619	4.508582189	4.523561956	5.742724122	3.706032491	4.652709777	5.357891446	6.709407538	6.388366245	6.748900888	6.572751054	6.458759124	5.205620062	5.61043503	5.603746183	6.934328923	6.175875894	5.841538306	4.697188262	5.909245378	4.57363188	4.275719473	1.845763738	2.958212223	1.664385619	3.465959268	3.252536428	2.917742927	3.265959268	2.459841604	3.666305861	3.168705707	3.531820793	2.770349808	3.208519976	7.016134805	3.704834877	5.356057329	4.806741192	3.135940001	3.141234443	3.125871324
PAX3	3.61369898	3.07401487	1.8	1.845763738	0.9169925	3.972635198	3.905605342	5.036579185	2.742849104	4.303583079	4.326286219	6.022951937	5.241247899	5.738719628	5.859034142	5.753954693	3.733929268	4.796769415	4.525679407	6.284075552	5.389033321	5.312523392	3.468720428	4.970881156	2.298370619	2.445763738	1.064385619	0.9169925	0.9169925	1.725871324	1.5169925	0.633985	1.161470984	1.415363119	2.059841604	1.233985	2.142849104	1.633985	2.478463485	6.674927949	3.401405453	5.086338693	4.306120131	3.044408032	2.162756238	2.381378119
DEFB134	3.099121046	2.789436063	1.625856603	2.162756238	0.9169925	3.651742648	3.627121819	4.851896303	2.542849104	2.923860591	3.833914548	5.837701176	4.919614499	5.65763844	5.524806044	5.599922503	3.077334172	4.766006179	4.529523304	6.007891787	4.956750246	5.061920999	3.433914548	4.870201536	2.142849104	2.064385619	0.5169925	1.5169925	1.4	1.5169925	1.1509775	1.1169925	1	1.033985	1.561470984	0.5169925	2.298370619	1.064385619	2.381378119	6.443360308	2.931820793	4.687125024	4.210819104	1.762756238	2.624241943	2.504320088
